View Extract,Loc,UY,Srl,Ext Type,Class,Sub br,Com date,Exp date,Sign share %,Country,Broker,Cedant,Org.Insured/Trty Name,Trty nature,Nature of risk Desc,Max Liability (FC),Gross UW Prem,Gross Book Prem,Gross Actual Acq.,Gross paid claims,Gross os loss,New/Renew,100% TSI (FC),Org Prem (FC),Accepted Share,Renewal Status,Running/Expired,Status,Inception Day,Inception Month,Inception Quarter,Inception Year,Expiry Day,Expiry Month,Expiry Quarter,Expiry Year,Renewal Date,Renewal Day,Renewal Month,Renewal Quarter,Renewal Year,Country RIMS,Country Name,Region,Hub,Written Line,Signed Line
201910908,HO,2019,10908,FAC,FI,OT,2019-06-01,2020-07-28 00:00:00,1.5,Saudi Arabia,ACE Ins. & Reins. Brokers Ltd. - KSA,SAICO / Al Nisr Ins. Co.,Saudi German Hospital,PR,Hospitals/Medical Centres/Clinics,3718434.0,7349,4970.217391304348,1867,0,0,Renew,59083003.69565218,31954.565217391308,5.0,Not Renewed,Expired,Materialized,1.0,JUN,Q2,2019.0,28.0,JUL,Q3,2020.0,2020-07-29,29.0,JUL,Q3,2020.0,Saudi Arabia,KSA,Asia,GCC,0.0,0.015
201910913,HO,2019,10913,FAC,FI,OT,2019-01-01,2019-12-31 00:00:00,2.5,Turkey,United Ins. Brokers - Dubai,Anadolu Anonim Turk Sigorta Sirketi,Ideal Energi Uretimi / Aquila Hydropower,PR,Power Plant,528475.0,1069,680.2173913043479,241,555,101,Renew,13786313.478260871,31708.04347826087,5.0,Renewed,Expired,Materialized,1.0,JAN,Q1,2019.0,31.0,DEC,Q4,2019.0,2020-01-01,1.0,JAN,Q1,2020.0,Turkey,Turkey,Asia,Turkey,0.0,0.025
201910918,HO,2019,10918,FAC,FI,OT,2019-01-01,2020-01-01 00:00:00,2.5,Abu Dhabi,Crescent Global Services - Bahrain,Al Ain Ahlia Ins Co.,Al Badie Group,PR,Bldg. - Residential,3537026.0,2387,1556.7391304347827,597,0,0,Renew,38445932.608695656,20760.652173913044,5.0,Renewed,Expired,Materialized,1.0,JAN,Q1,2019.0,1.0,JAN,Q1,2020.0,2020-01-02,2.0,JAN,Q1,2020.0,Abu Dhabi,UAE - Abu Dhabi,Asia,GCC,0.0,0.025
201910935,HO,2019,10935,FAC,FI,OT,2019-01-01,2019-12-31 00:00:00,2.5,Yemen,Commercial & General Reinsurance Brokers,United Ins. Co. Yemen,Hadramout Investment Power Company Ltd,PR,Power Plant,2193360.0,1151,774.7826086956522,297,0,0,Renew,11920434.782608697,7361.08695652174,5.0,Renewed,Expired,Materialized,1.0,JAN,Q1,2019.0,31.0,DEC,Q4,2019.0,2020-01-01,1.0,JAN,Q1,2020.0,Yemen,Yemen,Asia,Arab,0.0,0.025
201910936,HO,2019,10936,FAC,FI,OT,2019-01-01,2019-12-31 00:00:00,2.5,Qatar,City Reinsurance Brokers - Amman,Doha Insurance Company.,Qatar Foundation for Education Developme,PR,Bldg. - Offices/Administrative,2675708.0,5480,3958.6956521739135,1517,3984,0,Renew,881721844.5652175,229079.34782608697,5.0,Renewed,Expired,Materialized,1.0,JAN,Q1,2019.0,31.0,DEC,Q4,2019.0,2020-01-01,1.0,JAN,Q1,2020.0,Qatar,Qatar,Asia,GCC,0.0,0.025
201910938,HO,2019,10938,FAC,FI,OT,2019-01-01,2019-12-31 00:00:00,2.5,Pakistan,Al Wasl Insurance Brokers,Security General Ins Co Ltd- Pakistan,Nishat / Pakgen / Lalpir Power Ltd,NP,Power Plant,208791.0,8436,5605.434782608696,0,131196,14,Renew,9077869.565217393,366782.6086956522,5.0,Renewed,Expired,Materialized,1.0,JAN,Q1,2019.0,31.0,DEC,Q4,2019.0,2020-01-01,1.0,JAN,Q1,2020.0,Pakistan,Pakistan,Asia,ISC,0.0,0.025
201910939,HO,2019,10939,FAC,FI,OT,2019-01-01,2019-12-31 00:00:00,1.75,Pakistan,Al Wasl Insurance Brokers,Security General Ins Co Ltd- Pakistan,Nishat / Pakgen / Lalpir Power Ltd,NP,Power Plant,3444700.0,11072,7273.695652173914,0,0,0,Renew,64186956.52173913,206315.21739130435,1.75,Renewed,Expired,Materialized,1.0,JAN,Q1,2019.0,31.0,DEC,Q4,2019.0,2020-01-01,1.0,JAN,Q1,2020.0,Pakistan,Pakistan,Asia,ISC,0.0,0.0175
201910940,HO,2019,10940,FAC,FI,OT,2019-01-01,2019-12-31 00:00:00,10.0,Pakistan,Al Futtaim Willis Faber (Pvt). Ltd,United Ins. Co. Pakistan Ltd,Foundation Power Co,PR,Power Plant,2300244.0,5579,3515.217391304348,1347,0,0,Renew,50005304.34782609,121282.17391304349,10.0,Not Renewed,Expired,Materialized,1.0,JAN,Q1,2019.0,31.0,DEC,Q4,2019.0,2020-01-01,1.0,JAN,Q1,2020.0,Pakistan,Pakistan,Asia,ISC,0.0,0.1
201910941,HO,2019,10941,FAC,FI,OT,2019-01-01,2019-12-31 00:00:00,15.0,Jordan,Lockton Companies I'ntl Ltd. - Dubai Br.,Middle East Ins. Co. Ltd - Jordan,Arab Fertilizers & Chemicals (KEMAPCO),PR,Fertilizers/Bio-products,1821301.0,2350,1450.4347826086957,231,0,0,Renew,19796752.173913047,26131.304347826088,15.0,Renewed,Expired,Materialized,1.0,JAN,Q1,2019.0,31.0,DEC,Q4,2019.0,2020-01-01,1.0,JAN,Q1,2020.0,Jordan,Jordan,Asia,Mediterranean (Asia),0.0,0.15
201910960,HO,2019,10960,FAC,FI,OT,2019-07-01,2020-06-30 00:00:00,2.0,Dubai,Fenchurch Faris Ltd - Greece,Dar Al-Takaful PJSC - Dubai,Dubai sports Council,PR,Entertainment Places/Sports Clubs/Discotheques,3166097.0,1354,883.0434782608696,305,0,0,Renew,45910666.95652174,11776.304347826088,2.0,Not Renewed,Expired,Materialized,1.0,JUL,Q3,2019.0,30.0,JUN,Q2,2020.0,2020-07-01,1.0,JUL,Q3,2020.0,Dubai,UAE - Dubai,Asia,GCC,0.0,0.02
201911000,HO,2019,11000,FAC,FI,OT,2019-01-01,2019-12-31 00:00:00,4.0,Algeria,United Ins. Brokers - Dubai,Comp.Alg.d' Ass.et de Reass(CAAR),SMD Algeria,PR,Desalination Plants,1364773.0,1979,1191.521739130435,457,0,0,Renew,27653076.521739133,40096.956521739135,4.0,Renewed,Expired,Materialized,1.0,JAN,Q1,2019.0,31.0,DEC,Q4,2019.0,2020-01-01,1.0,JAN,Q1,2020.0,Algeria,Algeria,Africa,North Africa,0.0,0.04
201911003,HO,2019,11003,FAC,FI,OT,2019-04-01,2020-03-31 00:00:00,1.5,Saudi Arabia,Chedid Re - KSA,Tawuniya (ex: NCCI),Jabal Omar Development Company (JODC),PR,Bldg. - Commercial Complex/ShoppingMalls/Super Mkt,3753064.0,1789,1203.2608695652175,507,1720,0,Renew,69139227.39130436,25926.521739130436,2.5,Not Renewed,Expired,Materialized,1.0,APR,Q2,2019.0,31.0,MAR,Q1,2020.0,2020-04-01,1.0,APR,Q2,2020.0,Saudi Arabia,KSA,Asia,GCC,0.0,0.015
201911038,HO,2019,11038,FAC,FI,OT,2019-01-01,2019-12-31 00:00:00,1.5,Jordan,Guardian Ins. & Reins. Brkrs. & Cnsltnts,First Insurance Company - Jordan,Cementra (ex-Al Rajhi Cement),PR,Cement Factories,2191409.0,1926,1307.608695652174,551,0,0,Renew,57167178.913043484,54309.130434782615,2.5,Renewed,Expired,Materialized,1.0,JAN,Q1,2019.0,31.0,DEC,Q4,2019.0,2020-01-01,1.0,JAN,Q1,2020.0,Jordan,Jordan,Asia,Mediterranean (Asia),0.0,0.015
201911053,HO,2019,11053,FAC,FI,OT,2019-04-01,2020-03-31 00:00:00,1.5,Pakistan,Marsh Management Services (MENA) Limited,EFU General Insurance Ltd,Sapphire Electric Company Ltd,PR,Power Plant,3124169.0,14256,9636.521739130436,0,0,0,Renew,50937541.30434783,238408.69565217392,2.5,Not Renewed,Expired,Materialized,1.0,APR,Q2,2019.0,31.0,MAR,Q1,2020.0,2020-04-01,1.0,APR,Q2,2020.0,Pakistan,Pakistan,Asia,ISC,0.0,0.015
201911063,HO,2019,11063,FAC,FI,OT,2019-04-01,2020-03-31 00:00:00,2.0855,Kuwait,Nat'l Takaful Insurance Co. K.S.C.Kuwait,Nat'l Takaful Insurance Co. K.S.C.Kuwait,Commercial Real Estate Co /Tijaria Tower,PR,Bldg. - Offices/Administrative,3171861.0,1279,834.1304347826087,292,0,0,Renew,20070579.130434785,6673.695652173914,2.25,Renewed,Expired,Materialized,1.0,APR,Q2,2019.0,31.0,MAR,Q1,2020.0,2020-04-01,1.0,APR,Q2,2020.0,Kuwait,Kuwait,Asia,GCC,0.0,0.020855000000000002
201911065,HO,2019,11065,FAC,FI,OT,2019-04-01,2020-03-31 00:00:00,1.0,Jordan,Guardian Ins. & Reins. Brkrs. & Cnsltnts,First Insurance Company - Jordan,Northern Cement Corp.,PR,Cement Factories,2701015.0,1891,1283.4782608695652,492,0,0,Renew,13550243.478260871,9485.217391304348,1.0,Renewed,Expired,Materialized,1.0,APR,Q2,2019.0,31.0,MAR,Q1,2020.0,2020-04-01,1.0,APR,Q2,2020.0,Jordan,Jordan,Asia,Mediterranean (Asia),0.0,0.01
201911077,HO,2019,11077,FAC,FI,OT,2019-04-01,2020-03-31 00:00:00,10.0,Qatar,Faber Global Limited - UK,Qatar Ins. Co.- Doha,Mesaieed Power Company Ltd,PR,Power Plant,703000.0,8387,5852.608695652174,1795,0,0,Renew,457914571.3043479,109395.00000000001,10.0,Not Renewed,Expired,Materialized,1.0,APR,Q2,2019.0,31.0,MAR,Q1,2020.0,2020-04-01,1.0,APR,Q2,2020.0,Qatar,Qatar,Asia,GCC,0.0,0.1
201911078,HO,2019,11078,FAC,FI,OT,2019-05-01,2020-04-29 00:00:00,10.0,Botswana,AON Re Africa Pty Ltd. - South Africa,Hollard Ins. Co Ltd. Gabarone - Botswana,"Botswana Power Corporation, Gabarone",PR,Power Plant,2388450.0,13507,8148.913043478262,526,0,0,Renew,281546975.86956525,493539.7826086957,10.0,Renewed,Expired,Materialized,1.0,MAY,Q2,2019.0,29.0,APR,Q2,2020.0,2020-04-30,30.0,APR,Q2,2020.0,Botswana,Botswana,Africa,Sub-Sahara,0.0,0.1
201911079,HO,2019,11079,FAC,FI,OT,2019-05-01,2020-04-30 00:00:00,10.0,Kuwait,Gulf Ins. Co. K.S.C.,Gulf Ins. Co. K.S.C.,"Radisson Sas Hotel, Kuwait.",PR,Hotels/Resorts/Guest Houses,3824000.0,1638,1068.2608695652175,332,3921,0,Renew,31173913.04347826,13351.956521739132,10.0,Not Renewed,Expired,Materialized,1.0,MAY,Q2,2019.0,30.0,APR,Q2,2020.0,2020-05-01,1.0,MAY,Q2,2020.0,Kuwait,Kuwait,Asia,GCC,0.0,0.1
201911082,HO,2019,11082,FAC,FI,OT,2019-03-05,2020-03-04 00:00:00,10.0,Saudi Arabia,Tawuniya (ex: NCCI),Tawuniya (ex: NCCI),Ghassan A Al Sulaiman Furniture (IKEA),PR,Bldg. - Commercial Complex/ShoppingMalls/Super Mkt,2153848.0,1657,1121.7391304347827,430,0,0,Renew,70234133.47826087,54080.21739130435,10.0,Renewed,Expired,Materialized,5.0,MAR,Q1,2019.0,4.0,MAR,Q1,2020.0,2020-03-05,5.0,MAR,Q1,2020.0,Saudi Arabia,KSA,Asia,GCC,0.0,0.1
201911083,HO,2019,11083,FAC,FI,OT,2019-05-01,2020-04-30 00:00:00,2.0,Lebanon,Nasco Karaoglan (France) SARL,Adir S.A.L,Notre Dame University,PR,Bldg. - Offices/Administrative,3658591.0,1830,1237.8260869565217,190,810,0,Renew,19088303.47826087,9543.913043478262,2.0,Renewed,Expired,Materialized,1.0,MAY,Q2,2019.0,30.0,APR,Q2,2020.0,2020-05-01,1.0,MAY,Q2,2020.0,Lebanon,Lebanon,Asia,Mediterranean (Asia),0.0,0.02
201911087,HO,2019,11087,FAC,FI,OT,2019-01-01,2019-12-31 00:00:00,4.5,Mauritius,J. B. Boda Ins. & Reins. Brokers Pvt Ltd,New India Ass. Co. Mauritius.,St Regis Mauritius Resort,PR,Hotels/Resorts/Guest Houses,3225063.0,5644,3620.217391304348,1665,942,0,Renew,35055032.608695656,61346.08695652174,4.5,Not Renewed,Expired,Materialized,1.0,JAN,Q1,2019.0,31.0,DEC,Q4,2019.0,2020-01-01,1.0,JAN,Q1,2020.0,Mauritius,Mauritius,Africa,Africa (off-coast),0.0,0.045
201911090,HO,2019,11090,FAC,FI,OT,2019-11-01,2020-11-01 00:00:00,12.5,Kuwait,Al Ahleia Ins. Co. S.A.K.,Al Ahleia Ins. Co. S.A.K.,Kharafi National Co,PR,Power Plant,2500000.0,13146,8755.434782608696,3356,0,0,Renew,155882608.6956522,171470.8695652174,12.5,Renewed,Expired,Materialized,1.0,NOV,Q4,2019.0,1.0,NOV,Q4,2020.0,2020-11-02,2.0,NOV,Q4,2020.0,Kuwait,Kuwait,Asia,GCC,0.0,0.125
201911103,HO,2019,11103,FAC,FI,OT,2019-06-01,2020-05-31 00:00:00,30.0,Saudi Arabia,Chedid Re - KSA,Malath Co-op Ins. & Reins. Co. - Riyadh,Tabuk Cement Company,PR,Cement Factories,3360427.0,2472,1590.6521739130435,610,0,0,Renew,68614661.73913044,30876.521739130436,30.0,Not Renewed,Expired,Materialized,1.0,JUN,Q2,2019.0,31.0,MAY,Q2,2020.0,2020-06-01,1.0,JUN,Q2,2020.0,Saudi Arabia,KSA,Asia,GCC,0.0,0.3
201911104,HO,2019,11104,FAC,FI,OT,2019-07-15,2020-07-14 00:00:00,10.0,New Zealand,Willis Ltd.,TrustPower Ins. Ltd. - New Zealand,Trust Power Limited,NP,Power Plant,272716.0,1091,666.5217391304349,80,0,0,Renew,11857206.52173913,47428.69565217392,10.0,Renewed,Expired,Materialized,15.0,JUL,Q3,2019.0,14.0,JUL,Q3,2020.0,2020-07-15,15.0,JUL,Q3,2020.0,New Zealand,New Zealand,Oceania,New Zealand,0.0,0.1
201911108,HO,2019,11108,FAC,FI,OT,2019-06-23,2020-06-23 00:00:00,6.0,Qatar,Faber Global Limited - UK,Qatar Ins. Co.- Doha,Qatar Electricity and Water Co,NP,Power Plant,1968400.0,1602,1057.8260869565217,365,0,0,Renew,128373913.04347827,98114.34782608696,6.0,Not Renewed,Expired,Materialized,23.0,JUN,Q2,2019.0,23.0,JUN,Q2,2020.0,2020-06-24,24.0,JUN,Q2,2020.0,Qatar,Qatar,Asia,GCC,0.0,0.06
201911111,HO,2019,11111,FAC,FI,OT,2019-10-16,2021-05-16 00:00:00,25.0,Kuwait,Kuwait Ins.Co.,Kuwait Ins.Co.,Al Ahelia Switch Gear Co.,PR,Bldg. - Factory,1922375.0,3803,2481.521739130435,963,1379,0,Renew,89494188.26086958,62645.8695652174,25.0,Renewed,Expired,Materialized,16.0,OCT,Q4,2019.0,16.0,MAY,Q2,2021.0,2021-05-17,17.0,MAY,Q2,2021.0,Kuwait,Kuwait,Asia,GCC,0.0,0.25
201911112,HO,2019,11112,FAC,FI,OT,2019-01-01,2019-12-31 00:00:00,8.0,Jordan,Guardian Ins. & Reins. Brkrs. & Cnsltnts,Jordan Ins. Co.,Qatrana Cement Company,PR,Cement Factories,3515652.0,5065,3487.1739130434785,1069,0,0,Renew,90169335.0,90169.56521739131,8.0,Renewed,Expired,Materialized,1.0,JAN,Q1,2019.0,31.0,DEC,Q4,2019.0,2020-01-01,1.0,JAN,Q1,2020.0,Jordan,Jordan,Asia,Mediterranean (Asia),0.0,0.08
201911124,HO,2019,11124,FAC,FI,OT,2019-01-01,2019-12-31 00:00:00,6.0,Dubai,Oman Ins. Co. Dubai/Sukoon Insurance,Oman Ins. Co. Dubai/Sukoon Insurance,Emaar Malls Group,PR,Bldg. - Commercial Complex/ShoppingMalls/Super Mkt,3445155.0,749,506.7391304347826,117,0,0,Renew,1040959083.9130436,32553.26086956522,8.0,Renewed,Expired,Materialized,1.0,JAN,Q1,2019.0,31.0,DEC,Q4,2019.0,2020-01-01,1.0,JAN,Q1,2020.0,Dubai,UAE - Dubai,Asia,GCC,0.0,0.06
201911127,HO,2019,11127,FAC,FI,OT,2019-01-01,2019-12-31 00:00:00,6.0,Kuwait,Al Ahleia Ins. Co. S.A.K.,Al Ahleia Ins. Co. S.A.K.,UNITED STEEL INDUSTRIAL CO,PR,Iron & Steel Industries,3912226.0,2886,1700.8695652173915,575,0,0,Renew,69627716.73913044,41776.30434782609,8.0,Renewed,Expired,Materialized,1.0,JAN,Q1,2019.0,31.0,DEC,Q4,2019.0,2020-01-01,1.0,JAN,Q1,2020.0,Kuwait,Kuwait,Asia,GCC,0.0,0.06
201911128,HO,2019,11128,FAC,FI,OT,2019-07-01,2020-06-30 00:00:00,1.5,Kuwait,Al Ahleia Ins. Co. S.A.K.,Al Ahleia Ins. Co. S.A.K.,UNITED STEEL INDUSTRIAL CO,PR,Iron & Steel Industries,2012625.0,1207,771.5217391304349,240,0,0,Renew,29168478.260869566,17501.08695652174,1.5,Renewed,Expired,Materialized,1.0,JUL,Q3,2019.0,30.0,JUN,Q2,2020.0,2020-07-01,1.0,JUL,Q3,2020.0,Kuwait,Kuwait,Asia,GCC,0.0,0.015
201911132,HO,2019,11132,FAC,FI,OT,2019-07-01,2020-06-30 00:00:00,1.5,Qatar,General Takaful - Qatar,General Takaful - Qatar,Katara Project (Cultural Village),PR,Bldg. - Commercial Complex/ShoppingMalls/Super Mkt,3419017.0,5637,3881.0869565217395,298,479,0,Renew,128186425.43478262,29482.826086956524,1.5,Not Renewed,Expired,Materialized,1.0,JUL,Q3,2019.0,30.0,JUN,Q2,2020.0,2020-07-01,1.0,JUL,Q3,2020.0,Qatar,Qatar,Asia,GCC,0.0,0.015
201911133,HO,2019,11133,FAC,FI,OT,2019-07-01,2020-06-30 00:00:00,20.0,Lebanon,Nasco Karaoglan (France) SARL,Adonis Insurance Co.,Byblos Bank Tower,PR,Bldg. - Offices/Administrative,1749700.0,1557,1415.8695652173915,597,0,0,New,5186859.130434783,4616.08695652174,20.0,Renewed,Expired,Materialized,1.0,JUL,Q3,2019.0,30.0,JUN,Q2,2020.0,2020-07-01,1.0,JUL,Q3,2020.0,Lebanon,Lebanon,Asia,Mediterranean (Asia),0.0,0.2
201911133,HO,2019,11133,FAC,FI,OT,2019-08-15,2020-08-15 00:00:00,10.0,Lebanon,Nasco Karaoglan (France) SARL,Adonis Insurance Co.,Byblos Bank Tower,PR,Bldg. - Offices/Administrative,414568.0,369,264.7826086956522,112,0,0,New,3862433.47826087,3437.608695652174,10.0,Renewed,Expired,Materialized,15.0,AUG,Q3,2019.0,15.0,AUG,Q3,2020.0,2020-08-16,16.0,AUG,Q3,2020.0,Lebanon,Lebanon,Asia,Mediterranean (Asia),0.0,0.1
201911134,HO,2019,11134,FAC,FI,OT,2019-10-30,2020-10-29 00:00:00,2.0,Abu Dhabi,Aon Benfield Ltd. Bahrain (ex- Aon Ltd.),Abu Dhabi Nat'l Ins Co.,Shams Power,PR,Power Plant,2453338.0,4665,3023.4782608695655,113,0,0,New,145454869.5652174,276604.5652173913,2.0,New,Expired,Materialized,30.0,OCT,Q4,2019.0,29.0,OCT,Q4,2020.0,2020-10-30,30.0,OCT,Q4,2020.0,Abu Dhabi,UAE - Abu Dhabi,Asia,GCC,0.0,0.02
201911135,HO,2019,11135,FAC,FI,OT,2019-10-09,2020-10-08 00:00:00,1.75,Morocco,Willis Ltd.,Sanad Co-operative Ins. & Reins. Co. JSC,Ain Beni Mathar Integrated Solar,PR,Power Plant,2448463.0,4884,3217.826086956522,123,0,0,New,79841189.3478261,159247.1739130435,1.75,Renewed,Expired,Materialized,9.0,OCT,Q4,2019.0,8.0,OCT,Q4,2020.0,2020-10-09,9.0,OCT,Q4,2020.0,Morocco,Morocco,Africa,North Africa,0.0,0.0175
201911136,HO,2019,11136,FAC,FI,OT,2019-10-01,2020-10-01 00:00:00,3.0,Saudi Arabia,Al Ahlia For Cooperative Insurance,Al Ahlia For Cooperative Insurance,Abd Investment & Real Estate Development,PR,Bldg. - Commercial Complex/ShoppingMalls/Super Mkt,2827538.0,1131,733.6956521739131,56,0,0,New,12293641.304347826,4917.391304347827,3.0,Renewed,Expired,Materialized,1.0,OCT,Q4,2019.0,1.0,OCT,Q4,2020.0,2020-10-02,2.0,OCT,Q4,2020.0,Saudi Arabia,KSA,Asia,GCC,0.0,0.03
201911137,HO,2019,11137,FAC,FI,OT,2019-10-01,2020-10-01 00:00:00,3.0,Turkey,Willis Ltd.,Ak Sigorta (Aksigorta Sa Istanbul Dogan),Enerjisa Enerji Uretim A.S.,PR,Power Plant,384239.0,43230,28689.782608695656,8516,3570,0,New,25059065.217391305,1218296.7391304348,3.0,Renewed,Expired,Materialized,1.0,OCT,Q4,2019.0,1.0,OCT,Q4,2020.0,2020-10-02,2.0,OCT,Q4,2020.0,Turkey,Turkey,Asia,Turkey,0.0,0.03
201911138,HO,2019,11138,FAC,FI,OT,2019-10-19,2020-10-31 00:00:00,7.5,Turkey,Willis Ltd.,Ak Sigorta (Aksigorta Sa Istanbul Dogan),Enerjisa Enerji Uretim A.S.,NP,Power Plant,2471016.0,6645,4486.956521739131,0,0,0,New,91465588.04347827,165390.0,7.5,Renewed,Expired,Materialized,19.0,OCT,Q4,2019.0,31.0,OCT,Q4,2020.0,2020-11-01,1.0,NOV,Q4,2020.0,Turkey,Turkey,Asia,Turkey,0.0,0.075
201911164,HO,2019,11164,FAC,FI,OT,2019-11-23,2020-11-22 00:00:00,7.5,Saudi Arabia,Marsh Management Services (MENA) Limited,Wafa Insurance - Saudi Arabia,Rafal Real Estate Development Co. Ltd.,PR,Bldg. - Commercial Complex/ShoppingMalls/Super Mkt,3419324.0,1533,1196.7391304347827,445,0,0,New,61864509.7826087,27777.391304347828,7.5,Renewed,Expired,Materialized,23.0,NOV,Q4,2019.0,22.0,NOV,Q4,2020.0,2020-11-23,23.0,NOV,Q4,2020.0,Saudi Arabia,KSA,Asia,GCC,0.0,0.075
201911187,HO,2019,11187,FAC,FI,OT,2019-02-28,2020-02-28 00:00:00,7.5,Bahrain,Guy Carpenter & Co. Inc.,Bahrain  National Ins. Co.,Falcon Cement,PR,Cement Factories,3600981.0,2508,1635.6521739130435,627,0,0,Renew,11742328.695652176,8177.608695652175,7.5,Renewed,Expired,Materialized,28.0,FEB,Q1,2019.0,28.0,FEB,Q1,2020.0,2020-02-29,29.0,FEB,Q1,2020.0,Bahrain,Bahrain,Asia,GCC,0.0,0.075
201911189,HO,2019,11189,FAC,FI,OT,2019-01-01,2019-12-31 00:00:00,7.5,India,Willis Korea Ltd - Korea,Samsung Fire and Marine Ins. Co.,"Samsung India Electronics Co, Ltd",PR,Electrical/Electronic Equipment Manufacturers,2782293.0,2662,1762.1739130434785,929,0,0,New,1189188159.130435,690079.5652173914,7.5,New,Expired,Materialized,1.0,JAN,Q1,2019.0,31.0,DEC,Q4,2019.0,2020-01-01,1.0,JAN,Q1,2020.0,India,India,Asia,ISC,0.0,0.075
201911192,HO,2019,11192,FAC,FI,OT,2019-01-01,2019-12-31 00:00:00,3.0,Kuwait,Kuwait Ins.Co.,Kuwait Ins.Co.,Essa Al Hussain Al Yousifi,PR,Electrical/Electronic Equipment Manufacturers,3330012.0,2637,1719.7826086956522,0,0,0,New,20893185.652173914,17199.782608695652,3.0,Renewed,Expired,Materialized,1.0,JAN,Q1,2019.0,31.0,DEC,Q4,2019.0,2020-01-01,1.0,JAN,Q1,2020.0,Kuwait,Kuwait,Asia,GCC,0.0,0.03
201911194,HO,2019,11194,FAC,FI,OT,2019-01-01,2019-12-31 00:00:00,3.0,Oman,Marsh Management Services (MENA) Limited,Al Madina Ins. Co. SAOC - Oman,Sohar Aluminium,PR,Aluminium Industries,3829875.0,12398,8371.956521739132,93,0,0,Renew,690804782.6086957,462043.69565217395,3.0,Renewed,Expired,Materialized,1.0,JAN,Q1,2019.0,31.0,DEC,Q4,2019.0,2020-01-01,1.0,JAN,Q1,2020.0,Oman,Oman,Asia,GCC,0.0,0.03
201911208,HO,2019,11208,FAC,FI,OT,2019-01-01,2020-01-31 00:00:00,3.0,Ethiopia,J. B. Boda Ins. & Reins. Brokers Pvt Ltd,United Ins. Co. SC - Ethiopia,African Union Commission,PR,Bldg. - Offices/Administrative,2726777.0,2045,1307.608695652174,602,0,0,New,35566651.95652174,26675.21739130435,3.0,Renewed,Expired,Materialized,1.0,JAN,Q1,2019.0,31.0,JAN,Q1,2020.0,2020-02-01,1.0,FEB,Q1,2020.0,Ethiopia,Ethiopia,Africa,Sub-Sahara,0.0,0.03
201911220,HO,2019,11220,FAC,FI,OT,2019-01-01,2019-12-31 00:00:00,0.5,Cyprus,Tysers International Ins.& Reins.Brokers,Kibris Sigorta - Cyprus,KKTC Elektrik Kurumu/Teknecik Power Plnt,PR,Power Plant,3666263.0,7241,4701.521739130435,721,0,0,New,39850685.217391305,62970.00000000001,1.0,Renewed,Expired,Materialized,1.0,JAN,Q1,2019.0,31.0,DEC,Q4,2019.0,2020-01-01,1.0,JAN,Q1,2020.0,Cyprus,Cyprus,Asia,Mediterranean (Asia),0.0,0.005
201911223,HO,2019,11223,FAC,FI,OT,2019-01-01,2019-12-31 00:00:00,0.5,Russia,Marsh Insurance Brokers ZAO - Russia,VTB Insurance Ltd - Moscow,OJSC NLMK,NP,Iron & Steel Industries,2121000.0,35958,23462.608695652176,7240,0,0,New,27665217.39130435,469020.00000000006,1.0,Renewed,Expired,Materialized,1.0,JAN,Q1,2019.0,31.0,DEC,Q4,2019.0,2020-01-01,1.0,JAN,Q1,2020.0,Russia,Russia,Europe,CEE,0.0,0.005
201911236,HO,2019,11236,FAC,FI,OT,2019-01-01,2019-12-31 00:00:00,0.5,Djibouti,GXA Assurances- Dijibouti,GXA Assurances- Dijibouti,Djibouti Telecom,PR,Telecommunications,3374185.0,11144,7213.695652173914,3318,0,0,New,27506946.521739133,90845.86956521739,1.0,Renewed,Expired,Materialized,1.0,JAN,Q1,2019.0,31.0,DEC,Q4,2019.0,2020-01-01,1.0,JAN,Q1,2020.0,Djibouti,Djibouti,Africa,Sub-Sahara,0.0,0.005
201911244,HO,2019,11244,FAC,FI,OT,2019-01-01,2019-12-31 00:00:00,1.0,Kazakhstan,R.K. Harrison Insurance Brokers Ltd.,SCOR Global P7 C SE - France,Eurasian Natural Resources Corp(ERG)-DRC,NP,Others,1696800.0,23755,15405.000000000002,4724,0,0,New,36886956.52173913,516417.39130434784,1.0,Renewed,Expired,Materialized,1.0,JAN,Q1,2019.0,31.0,DEC,Q4,2019.0,2020-01-01,1.0,JAN,Q1,2020.0,Kazakhstan,Kazakhstan,Asia,CIS,0.0,0.01
201911250,HO,2019,11250,FAC,FI,OT,2019-01-01,2019-12-31 00:00:00,1.5,Iraq,Marsh Management Services (MENA) Limited,Asia Insurance Co. - Iraq,Mass Global Investment,PR,Power Generation Stations & Facilities,3393600.0,24807,16647.391304347828,5105,0,0,Renew,265586086.95652175,323571.52173913043,1.5,Renewed,Expired,Materialized,1.0,JAN,Q1,2019.0,31.0,DEC,Q4,2019.0,2020-01-01,1.0,JAN,Q1,2020.0,Iraq,Iraq,Asia,Arab,0.0,0.015
201911259,HO,2019,11259,FAC,FI,OT,2019-01-01,2019-12-31 00:00:00,15.0,Lebanon,Nasco Karaoglan (France) SARL,Arope Insurance Co. - Lebanon,Lancaster Plaza Hotel,PR,Hotels/Resorts/Guest Houses,1320234.0,659,462.3913043478261,106,15,0,Renew,11461956.52173913,5731.304347826087,15.0,Not Renewed,Expired,Materialized,1.0,JAN,Q1,2019.0,31.0,DEC,Q4,2019.0,2020-01-01,1.0,JAN,Q1,2020.0,Lebanon,Lebanon,Asia,Mediterranean (Asia),0.0,0.15
